Date,Open,High,Low,Close,Volume
26-Dec-14,17.26,17.26,17.26,17.26,140
9-Dec-14,15.72,15.72,15.72,15.72,181
8-Dec-14,14.81,15.22,14.81,15.22,360
28-Nov-14,15.63,15.63,15.63,15.63,100
17-Nov-14,15.17,15.17,15.17,15.17,100
14-Nov-14,15.80,15.80,15.80,15.80,340
15-Oct-14,14.33,14.33,14.33,14.33,100
29-Sep-14,16.18,16.23,16.18,16.23,550
15-Sep-14,17.01,17.01,17.00,17.00,1091
8-Sep-14,16.62,17.49,16.62,17.22,2300
29-Aug-14,16.36,16.36,16.36,16.36,100
11-Aug-14,16.36,16.36,16.36,16.36,100
29-Jul-14,16.04,16.04,16.04,16.04,700
25-Jul-14,16.83,16.83,16.83,16.83,200
18-Jul-14,16.66,16.66,16.54,16.54,200
17-Jul-14,16.81,17.00,16.40,16.40,2806
15-Jul-14,17.18,17.35,17.00,17.04,1901
14-Jul-14,17.23,17.34,17.23,17.32,900
11-Jul-14,17.18,17.37,17.00,17.29,5610
25-Jun-14,17.26,17.32,17.26,17.32,400
20-Jun-14,17.00,17.00,17.00,17.00,250
16-Jun-14,18.12,18.12,17.96,17.96,1006
13-Jun-14,17.26,17.26,17.00,17.22,1674
12-Jun-14,18.78,18.78,18.78,18.78,456
10-Jun-14,20.64,20.64,19.31,20.06,1640
9-Jun-14,25.62,25.62,18.88,18.88,1200
6-Jun-14,20.64,20.64,18.56,18.64,449
5-Jun-14,17.97,17.97,17.92,17.92,507
4-Jun-14,23.37,25.71,17.10,18.70,2344
27-May-14,18.19,18.19,18.19,18.19,143
22-Apr-14,21.50,21.50,21.50,21.50,100
21-Apr-14,21.30,21.30,21.30,21.30,100
17-Apr-14,21.38,21.38,21.38,21.38,150
15-Apr-14,20.79,20.79,20.79,20.79,100
8-Apr-14,23.79,23.79,23.79,23.79,100
2-Apr-14,24.92,25.04,24.92,25.01,323
28-Mar-14,23.77,23.77,23.77,23.77,500
26-Mar-14,23.91,23.91,23.91,23.91,210
24-Mar-14,25.03,25.03,25.03,25.03,150
20-Mar-14,30.00,30.00,25.10,25.10,2160
18-Feb-14,21.56,21.56,21.56,21.56,101
5-Feb-14,23.33,23.33,23.33,23.33,101
16-Jan-14,24.84,24.84,24.84,24.84,200
13-Jan-14,24.55,24.55,24.55,24.55,111
8-Jan-14,24.34,24.34,24.34,24.34,100
7-Jan-14,24.79,24.79,24.79,24.79,118
6-Jan-14,25.25,25.25,24.54,25.18,536
20-Dec-13,24.17,24.17,24.17,24.17,200
4-Dec-13,23.11,23.11,23.11,23.11,500
2-Dec-13,24.00,24.00,23.33,24.00,810
26-Nov-13,22.24,23.29,22.24,23.29,400
14-Nov-13,21.99,22.00,21.99,22.00,1433
7-Nov-13,21.49,21.49,21.49,21.49,200
6-Nov-13,22.00,22.00,22.00,22.00,842
23-Oct-13,20.04,20.04,20.04,20.04,300
22-Oct-13,20.86,20.86,20.86,20.86,100
16-Oct-13,20.10,20.10,20.10,20.10,118
8-Oct-13,19.33,19.33,19.01,19.01,200
27-Sep-13,20.55,20.55,20.55,20.55,246
26-Sep-13,20.59,20.59,20.59,20.59,163
13-Sep-13,19.39,19.39,19.39,19.39,208
5-Sep-13,19.30,19.30,19.30,19.30,100
3-Sep-13,18.14,18.14,18.14,18.14,307
20-Aug-13,19.08,19.08,19.08,19.08,150
19-Aug-13,19.00,19.00,19.00,19.00,400
9-Aug-13,19.76,20.98,19.76,20.62,850
22-Jul-13,19.80,19.80,19.80,19.80,300
16-Jul-13,18.40,18.40,18.40,18.40,100
15-Jul-13,18.65,18.65,18.65,18.65,100
9-Jul-13,19.05,19.13,19.05,19.13,358
24-May-13,17.44,17.56,17.44,17.56,200
23-May-13,17.68,17.68,17.68,17.68,258
15-May-13,17.52,17.65,17.52,17.65,1300
14-May-13,17.10,17.32,16.54,17.32,1000
9-May-13,18.54,18.54,18.54,18.54,100
8-May-13,18.47,18.47,18.47,18.47,500
6-May-13,16.89,20.09,16.89,20.09,900
2-May-13,17.50,20.99,17.50,20.99,600
26-Apr-13,21.19,21.19,21.19,21.19,313
25-Apr-13,21.24,21.24,21.24,21.24,300
23-Apr-13,18.40,18.41,18.00,18.00,5308
8-Apr-13,18.66,18.66,18.66,18.66,100
5-Apr-13,18.49,18.54,18.49,18.54,350
26-Mar-13,18.77,18.77,18.57,18.70,966
21-Mar-13,19.00,19.00,19.00,19.00,200
19-Mar-13,19.86,19.86,19.47,19.47,1200
31-Jan-13,16.20,16.20,16.20,16.20,200
24-Jan-13,17.07,17.08,17.07,17.08,300
16-Jan-13,16.40,16.43,16.10,16.35,2547
27-Dec-12,15.50,15.50,15.50,15.50,2500
18-Dec-12,15.12,15.12,15.09,15.09,400
13-Dec-12,15.09,15.09,15.09,15.09,200
7-Dec-12,14.26,14.26,14.26,14.26,100
3-Dec-12,13.87,13.87,13.87,13.87,100
28-Nov-12,13.61,13.61,13.60,13.60,200
21-Nov-12,-,-,-,13.59,0
20-Nov-12,-,-,-,13.59,0
19-Nov-12,-,-,-,13.59,0
16-Nov-12,-,-,-,13.59,0
15-Nov-12,-,-,-,13.59,0
14-Nov-12,-,-,-,13.59,0
13-Nov-12,-,-,-,13.59,0
12-Nov-12,13.40,13.40,13.40,13.40,200
9-Nov-12,-,-,-,13.59,0
8-Nov-12,-,-,-,13.59,0
7-Nov-12,-,-,-,13.59,0
6-Nov-12,14.14,14.14,14.11,14.11,200
5-Nov-12,-,-,-,13.59,0
2-Nov-12,-,-,-,13.59,0
1-Nov-12,-,-,-,13.59,0
31-Oct-12,-,-,-,13.59,0
26-Oct-12,-,-,-,13.59,0
25-Oct-12,-,-,-,13.59,0
24-Oct-12,-,-,-,13.59,0
23-Oct-12,-,-,-,13.59,0
22-Oct-12,13.51,13.59,13.51,13.59,700
19-Oct-12,-,-,-,13.39,0
18-Oct-12,13.39,13.40,13.39,13.39,600
17-Oct-12,-,-,-,13.04,0
16-Oct-12,-,-,-,13.04,0
15-Oct-12,-,-,-,13.04,0
12-Oct-12,12.93,12.93,12.93,12.93,100
11-Oct-12,-,-,-,13.04,0
10-Oct-12,-,-,-,13.04,0
9-Oct-12,-,-,-,13.04,0
